event_id,device_id,timestamp,longitude,latitude,city,state,gender,age,group,phone_brand,device_model
1123686.0,-7654691746045759488,2016-05-05 17:37:04,78.5171,17.421588,Hyderabad,Telangana,M,33.0,M32-38,vivo,Y23L
1124601.0,-2667313206768746496,2016-05-04 18:45:54,78.520556,17.474114999999998,Hyderabad,Telangana,F,30.0,F29-32,Samsung,Galaxy Note 2
1124959.0,-5350405906366326784,2016-05-06 18:36:57,78.527902,17.449402,Hyderabad,Telangana,F,43.0,F43+,vivo,Y928
1125128.0,-6827032534889441280,2016-05-07 18:43:55,78.49764300000002,17.482104999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1126411.0,1294147261482470400,2016-05-07 19:41:58,78.56156999999997,17.481979,Hyderabad,Telangana,F,41.0,F33-42,Xiaomi,红米1S
1126872.0,2472809909013623808,2016-05-03 20:44:15,78.579009,17.419807000000002,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1129197.0,-5238148992490252288,2016-05-07 21:47:12,78.569911,17.414720000000006,Hyderabad,Telangana,M,25.0,M23-26,Xiaomi,红米
1130003.0,2939778089109448704,2016-05-04 22:50:11,78.530686,17.490858,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1132153.0,-6592311018607043584,2016-05-04 00:13:14,78.52628200000002,17.481920000000002,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1132350.0,4922597936685046784,2016-05-05 00:21:00,78.573239,17.452431999999998,Hyderabad,Telangana,M,28.0,M27-28,Meizu,MX4
1133985.0,3346510526011239936,2016-05-05 02:34:48,78.51302600000002,17.442203,Hyderabad,Telangana,F,20.0,F23-,中国移动,M811
1135558.0,4969591542233007104,2016-05-06 05:34:12,78.496502,17.452361999999994,Hyderabad,Telangana,M,54.0,M39+,Xiaomi,红米note
1135701.0,-891263022040339584,2016-05-06 05:30:02,78.547618,17.485753,Hyderabad,Telangana,F,33.0,F33-42,Meizu,MX4
1135905.0,-9204782609839902720,2016-05-01 06:54:58,78.575551,17.423112999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1138386.0,6436379939611388928,2016-05-07 07:21:38,78.498598,17.428976000000002,Hyderabad,Telangana,F,31.0,F29-32,LeEco,超级手机1 Pro
1139255.0,7270217774667064320,2016-05-04 08:20:29,78.550444,17.453723999999998,Hyderabad,Telangana,F,38.0,F33-42,Xiaomi,note顶配版
1141840.0,-2337506345571140608,2016-05-01 10:18:45,78.541528,17.490782999999997,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1142053.0,-6730373026908724224,2016-05-01 10:38:06,78.548068,17.431659999999994,Hyderabad,Telangana,F,46.0,F43+,Meizu,MX3
1142657.0,-5164049141378192384,2016-05-04 10:47:51,78.50765600000003,17.454124999999998,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1142729.0,-6070636662959962112,2016-05-04 10:13:46,78.532224,17.415851999999994,Hyderabad,Telangana,M,30.0,M29-31,Samsung,Galaxy Note 3
1147603.0,-9134556132023506944,2016-05-02 13:39:17,78.532767,17.455923000000002,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1148835.0,-6092536063137007616,2016-05-07 13:56:53,78.54375800000003,17.431493999999994,Hyderabad,Telangana,F,42.0,F33-42,朵唯,iSuper S1
1150609.0,8009887567859700736,2016-05-02 15:54:18,78.551012,17.445335999999998,Hyderabad,Telangana,F,17.0,F23-,Xiaomi,红米note
1151412.0,-4873037713376707584,2016-05-06 15:05:55,78.529055,17.488614000000002,Hyderabad,Telangana,M,60.0,M39+,vivo,Xperia Z Ultra
1152472.0,-2697284297884224000,2016-05-03 16:31:42,78.490611,17.44069,Hyderabad,Telangana,F,20.0,F23-,Huawei,荣耀7i
1153095.0,3912286339977829888,2016-05-06 16:37:55,78.507856,17.427221,Hyderabad,Telangana,F,26.0,F24-26,Samsung,Galaxy Note 3
1153196.0,-3155526724355447808,2016-05-06 16:18:12,78.54419200000002,17.497463999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1154579.0,-683426970034453376,2016-05-05 17:17:01,78.515508,17.453512999999994,Hyderabad,Telangana,F,24.0,F24-26,Samsung,Galaxy Win
1156111.0,9011704355046303744,2016-05-04 18:13:27,78.49941899999997,17.488099,Hyderabad,Telangana,F,24.0,F24-26,Xiaomi,MI 4
1159041.0,-3656016481752526336,2016-05-02 20:26:13,78.576949,17.480344,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1159785.0,1491288076999221248,2016-05-04 20:56:04,78.54606700000002,17.418637999999998,Hyderabad,Telangana,F,28.0,F27-28,Samsung,Lenovo黄金斗士S8
1160062.0,4431062129561622528,2016-05-05 20:32:49,78.57297700000002,17.462059999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1163147.0,-4995749754086222848,2016-05-02 22:02:26,78.49536400000002,17.446023999999998,Hyderabad,Telangana,F,26.0,F24-26,Samsung,W2015
1164291.0,-5739502592740039680,2016-05-07 22:39:42,78.56791100000002,17.478306,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1164762.0,-1634832109900733440,2016-05-03 23:23:55,78.57106800000003,17.489516000000002,Hyderabad,Telangana,F,44.0,F43+,Xiaomi,红米note
1166278.0,-2238431494975232000,2016-05-05 00:09:21,78.49069899999998,17.410428,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1167232.0,-1931663880913792512,2016-05-01 02:26:27,78.53184499999998,17.436275,Hyderabad,Telangana,M,24.0,M23-26,Samsung,Galaxy S2
1167354.0,-7599477497230763008,2016-05-03 02:10:42,78.54633700000002,17.479954,Hyderabad,Telangana,M,21.0,M22-,Xiaomi,MI 3
1168968.0,-3893109728507120128,2016-05-01 06:46:06,78.548591,17.470658,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1171934.0,5401291967464054784,2016-05-05 08:51:50,78.532488,17.463728999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1173189.0,6527394829610048512,2016-05-05 09:52:34,78.524917,17.451452999999994,Hyderabad,Telangana,F,19.0,F23-,vivo,X6 D
1175685.0,-6715385039707038720,2016-05-02 11:08:19,78.53700699999997,17.416733999999998,Hyderabad,Telangana,M,27.0,M27-28,vivo,X710L
1175986.0,-4914209067982412800,2016-05-04 11:23:23,78.538302,17.447288999999998,Hyderabad,Telangana,M,27.0,M27-28,Xiaomi,红米Note2
1181088.0,3662650031265807872,2016-05-02 16:22:13,78.54800300000002,17.428987999999997,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1181383.0,-4265643042635073536,2016-05-04 16:54:13,78.539331,17.437247,Hyderabad,Telangana,F,23.0,F23-,Xiaomi,红米
1183725.0,2897997076547684864,2016-05-03 18:15:57,78.574512,17.436338,Hyderabad,Telangana,F,32.0,F29-32,Huawei,Y511-T00
1184022.0,-1243925047576102912,2016-05-05 18:11:22,78.52756600000002,17.455886,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1185608.0,7636977284299090944,2016-05-05 19:40:55,78.508854,17.472914999999997,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1189211.0,5128677725965299712,2016-05-04 22:33:43,78.503236,17.494175,Hyderabad,Telangana,F,29.0,F29-32,OPPO,Find 7
1189361.0,8287194062616109056,2016-05-04 22:22:40,78.502376,17.418166,Hyderabad,Telangana,F,30.0,F29-32,Samsung,Galaxy Note 3
1190161.0,-4539360858645909504,2016-05-02 23:03:21,78.55593,17.446254999999994,Hyderabad,Telangana,M,19.0,M22-,Xiaomi,MI 2S
1191027.0,-4280733390171719168,2016-05-05 23:03:12,78.55033,17.468002,Hyderabad,Telangana,M,29.0,M29-31,Xiaomi,V188S
1192643.0,-1397837468952968704,2016-05-07 01:14:06,78.532324,17.426081999999994,Hyderabad,Telangana,M,26.0,M23-26,Xiaomi,MI 3
1193353.0,2641383499473414144,2016-05-04 03:01:09,78.508707,17.488825,Hyderabad,Telangana,M,39.0,M39+,Samsung,Galaxy Note 4
1193579.0,7303802372391225344,2016-05-01 04:08:27,78.54718100000002,17.437818,Hyderabad,Telangana,F,46.0,F43+,Coolpad,大神F2全高清版
1198682.0,-8342246469911148544,2016-05-01 10:38:51,78.561913,17.485353999999994,Hyderabad,Telangana,M,58.0,M39+,Xiaomi,红米2A
1200953.0,8301627845248771072,2016-05-05 11:57:57,78.53138200000002,17.464485,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1203137.0,8797171753643587584,2016-05-04 13:23:09,78.54007299999998,17.431803,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1203652.0,5087986352890712064,2016-05-07 13:41:12,78.55956900000002,17.420156,Hyderabad,Telangana,M,22.0,M22-,Xiaomi,红米note
1206349.0,2609515289760494592,2016-05-01 16:07:09,78.520762,17.48123,Hyderabad,Telangana,M,26.0,M23-26,Huawei,荣耀7
1208951.0,-6781707723845395456,2016-05-04 18:20:12,78.530339,17.499646,Hyderabad,Telangana,M,23.0,M23-26,锤子,坚果手机
1209240.0,6783609581380350976,2016-05-06 18:50:12,78.552031,17.483309,Hyderabad,Telangana,M,37.0,M32-38,Huawei,C8815
1210359.0,1734166867795596288,2016-05-07 19:47:18,78.56493400000002,17.497456999999994,Hyderabad,Telangana,F,34.0,F33-42,Xiaomi,MI 2A
1210831.0,7761355070680550400,2016-05-03 20:42:40,78.490767,17.44015,Hyderabad,Telangana,M,35.0,M32-38,Coolpad,大神F1
1210862.0,-3717345762051918336,2016-05-03 20:51:51,78.510416,17.473820999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1211234.0,-3397809204489754624,2016-05-05 20:12:17,78.490987,17.490645999999998,Hyderabad,Telangana,F,65.0,F43+,Xiaomi,红米2
1212983.0,-1980830727338632704,2016-05-07 21:55:21,78.532554,17.410072999999993,Hyderabad,Telangana,F,29.0,F29-32,vivo,Xplay
1213087.0,7016411968775507968,2016-05-07 21:42:11,78.52305799999998,17.473499,Hyderabad,Telangana,M,35.0,M32-38,Samsung,Galaxy S5
1213213.0,-4462949239456847872,2016-05-01 21:53:56,78.540814,17.491657,Hyderabad,Telangana,F,33.0,F33-42,OPPO,A31
1214437.0,5458666507214793728,2016-05-01 23:15:19,78.52806899999999,17.470094,Hyderabad,Telangana,M,24.0,M23-26,Samsung,Galaxy Note 2
1216490.0,4848705774299054080,2016-05-07 00:53:18,78.539865,17.431485000000002,Hyderabad,Telangana,F,23.0,F23-,vivo,Xplay3S
1217655.0,4562892719440675328,2016-05-06 03:24:29,78.558882,17.480494999999998,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1217669.0,-7645769697618843648,2016-05-06 03:29:40,78.54620800000002,17.479695,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1218423.0,2440295101625936384,2016-05-04 05:09:49,78.494546,17.417942,Hyderabad,Telangana,M,33.0,M32-38,LG,G3
1218484.0,9159712644038348800,2016-05-05 05:17:16,78.518383,17.466713000000002,Hyderabad,Telangana,M,23.0,M23-26,Xiaomi,红米2
1223144.0,-2710972134760020480,2016-05-05 09:40:02,78.503011,17.49437,Hyderabad,Telangana,F,28.0,F27-28,OPPO,R5
1223964.0,7677943154114406400,2016-05-02 10:23:13,78.525593,17.496184,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1224587.0,8913022468290105344,2016-05-05 10:05:57,78.573999,17.465539,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1225245.0,3957065779657935360,2016-05-01 11:24:06,78.54174900000002,17.480109,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1227207.0,-8378834356271314944,2016-05-03 12:04:05,78.567989,17.480300999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1228105.0,9054353627591520256,2016-05-01 13:01:13,78.517326,17.484295,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1229208.0,4385168076065830400,2016-05-07 13:35:38,78.51361899999998,17.454459999999994,Hyderabad,Telangana,F,45.0,F43+,Xiaomi,红米2A
1232200.0,-7081696914487383040,2016-05-06 16:53:07,78.50640200000002,17.494259999999993,Hyderabad,Telangana,F,22.0,F23-,Samsung,S850
1232965.0,-5312905191511622656,2016-05-03 17:47:07,78.54357300000002,17.442255999999997,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1237169.0,-8555586000677330944,2016-05-07 19:01:03,78.52451400000002,17.444309999999998,Hyderabad,Telangana,M,27.0,M27-28,Huawei,荣耀4A
1238240.0,7199820274699739136,2016-05-02 20:56:48,78.491911,17.466704,Hyderabad,Telangana,F,30.0,F29-32,Coolpad,F2
1239098.0,-939518556697250944,2016-05-04 20:15:51,78.568814,17.459469,Hyderabad,Telangana,M,26.0,M23-26,Samsung,Galaxy Note 3
1239399.0,-1997576523626399232,2016-05-05 20:35:51,78.50118900000002,17.412796999999998,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1240305.0,9169868361009487872,2016-05-07 20:08:55,78.520503,17.459087,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1242087.0,-4249965534414184960,2016-05-04 21:07:51,78.51092200000002,17.46603,Hyderabad,Telangana,F,56.0,F43+,Huawei,Mate 8
1245487.0,-1662728764099488768,2016-05-04 22:07:06,78.57185799999998,17.484634999999994,Hyderabad,Telangana,M,28.0,M27-28,Xiaomi,MI 3
1245953.0,8905741391170521088,2016-05-05 22:33:38,78.575918,17.463268999999997,Hyderabad,Telangana,F,21.0,F23-,Samsung,Galaxy Note 2
1246177.0,-1296252814676842496,2016-05-05 08:03:45,78.534609,17.439413000000002,Hyderabad,Telangana,M,25.0,M23-26,Huawei,荣耀畅玩4X
1249436.0,1853208574994251520,2016-05-03 10:12:55,78.50444300000002,17.497104999999998,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1249917.0,-4891994125926128640,2016-05-05 10:20:15,78.509906,17.46932,Hyderabad,Telangana,F,21.0,F23-,Samsung,Galaxy A7
1250622.0,3802765210173668864,2016-05-02 11:38:20,78.55224,17.498417,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1252784.0,-2424389902334920704,2016-05-06 12:02:44,78.49817300000002,17.487679,Hyderabad,Telangana,M,26.0,M23-26,vivo,Y51
1253384.0,-3121402151554492928,2016-05-03 13:03:40,78.553318,17.41011,Hyderabad,Telangana,M,30.0,M29-31,Huawei,Mate 7
1255932.0,-878356811422366848,2016-05-02 15:48:19,78.51269400000002,17.438185999999998,Hyderabad,Telangana,M,53.0,M39+,vivo,Xplay
1257722.0,-1946408700834946048,2016-05-05 16:45:52,78.572632,17.470841999999998,Hyderabad,Telangana,F,39.0,F33-42,Meizu,魅蓝NOTE
1258696.0,4823627638156721152,2016-05-03 17:21:09,78.538708,17.451684999999998,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1259810.0,-5175730580585567232,2016-05-02 18:20:23,78.53986400000002,17.428887,Hyderabad,Telangana,M,20.0,M22-,Xiaomi,红米note
1259828.0,4165341078326297600,2016-05-03 18:08:09,78.574363,17.486199,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1260332.0,4061044471505457664,2016-05-05 18:02:12,78.53568200000002,17.436873000000002,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1262189.0,-7583919241010939904,2016-05-07 19:03:02,78.529353,17.420527999999994,Hyderabad,Telangana,M,35.0,M32-38,Huawei,Mate 8
1266475.0,5943792230394077184,2016-05-07 22:13:35,78.52086100000002,17.437182,Hyderabad,Telangana,M,22.0,M22-,Xiaomi,MI 3
1266616.0,-3548534293525408768,2016-05-01 23:12:53,78.516388,17.467609999999997,Hyderabad,Telangana,M,29.0,M29-31,Xiaomi,红米1S
1270339.0,-7422531350679433216,2016-05-04 03:02:58,78.517246,17.446607999999998,Hyderabad,Telangana,F,22.0,F23-,Xiaomi,Xiaominote
1272649.0,6333717745969490944,2016-05-06 06:25:03,78.56480900000003,17.459256999999994,Hyderabad,Telangana,F,31.0,F29-32,Lenovo ,Grand X Quad
1275633.0,-8700386357584360448,2016-05-06 08:08:57,78.55253,17.479718,Hyderabad,Telangana,M,43.0,M39+,Samsung,乐檬K3 Note
1276264.0,7686924260565618688,2016-05-01 09:45:46,78.536415,17.416721,Hyderabad,Telangana,F,51.0,F43+,vivo,Y23L
1277565.0,-7912250227770916864,2016-05-07 09:23:51,78.568516,17.499177999999993,Hyderabad,Telangana,M,34.0,M32-38,OPPO,R2017
1279061.0,-8505422163126095872,2016-05-05 10:01:32,78.513543,17.479421,Hyderabad,Telangana,M,53.0,M39+,Coolpad,大神F2
1279824.0,6943568600617764864,2016-05-01 11:59:32,78.555132,17.489777,Hyderabad,Telangana,M,37.0,M32-38,Xiaomi,红米note
1281936.0,1211292994825505792,2016-05-04 12:01:52,78.563686,17.484227999999998,Hyderabad,Telangana,M,21.0,M22-,Samsung,Galaxy Win
1282874.0,-4198585308778055168,2016-05-07 12:03:43,78.509828,17.476663000000002,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1283586.0,3362881082900129280,2016-05-04 13:18:31,78.498041,17.433926999999994,Hyderabad,Telangana,F,21.0,F23-,Samsung,乐檬K3 Note
1283965.0,-4705337756494212096,2016-05-06 13:40:56,78.52757700000002,17.490354999999994,Hyderabad,Telangana,M,30.0,M29-31,Coolpad,8720L
1284342.0,-1238732048969123072,2016-05-07 13:16:08,78.492029,17.496533,Hyderabad,Telangana,F,27.0,F27-28,Meizu,魅蓝NOTE
1284533.0,8375710881990393856,2016-05-01 13:57:10,78.570643,17.410276999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1288483.0,910026217033284992,2016-05-06 16:22:38,78.555504,17.479273000000006,Hyderabad,Telangana,M,34.0,M32-38,Samsung,Galaxy S6 Edge+
1291625.0,2618758232460169728,2016-05-05 18:30:09,78.514437,17.424235999999997,Hyderabad,Telangana,M,28.0,M27-28,Xiaomi,MI 2S
1291685.0,3938206950493563392,2016-05-05 18:40:07,78.55841500000002,17.461166,Hyderabad,Telangana,M,51.0,M39+,Samsung,Galaxy Note 2
1292205.0,-228851607674243392,2016-05-07 18:27:51,78.501648,17.458447999999994,Hyderabad,Telangana,F,28.0,F27-28,Huawei,荣耀畅玩4C
1293331.0,401961330551310080,2016-05-04 19:23:14,78.552593,17.486569999999997,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1293714.0,6768002293628867584,2016-05-05 19:21:56,78.555993,17.481434,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1294752.0,8084024139474543616,2016-05-04 20:45:22,78.549818,17.453671999999994,Hyderabad,Telangana,F,25.0,F24-26,Meizu,MX5
1294862.0,-3363156422940607488,2016-05-04 20:40:57,78.568326,17.464591,Hyderabad,Telangana,M,21.0,M22-,Samsung,Galaxy Note 3
1295712.0,-803242747247619584,2016-05-07 20:35:33,78.545631,17.414206,Hyderabad,Telangana,M,45.0,M39+,Huawei,Ascend P7
1295724.0,5966798999840057344,2016-05-07 19:57:32,78.56657299999998,17.486956,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1296467.0,7319346801134614528,2016-05-03 21:32:17,78.573854,17.420986,Hyderabad,Telangana,M,28.0,M27-28,Xiaomi,红米2
1296611.0,4953592828845043712,2016-05-04 21:32:53,78.56239000000002,17.421173,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1296834.0,8480724146633129984,2016-05-04 21:00:01,78.49022099999998,17.474462,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1299835.0,5728246214984737792,2016-05-03 23:34:38,78.516062,17.473808,Hyderabad,Telangana,F,22.0,F23-,Coolpad,F2
1300193.0,7565457637492195328,2016-05-04 23:27:11,78.54932000000002,17.458108,Hyderabad,Telangana,M,34.0,M32-38,vivo,X5SL
1304198.0,6425630202678942720,2016-05-07 05:39:09,78.541163,17.449218,Hyderabad,Telangana,M,21.0,M22-,vivo,X710L
1306053.0,-6215870991943207936,2016-05-06 07:30:44,78.54370800000002,17.479333999999998,Hyderabad,Telangana,F,24.0,F24-26,Huawei,荣耀3X畅玩版
1306542.0,8558516854338378752,2016-05-03 08:50:55,78.509969,17.458864000000002,Hyderabad,Telangana,F,39.0,F33-42,Xiaomi,红米note
1306662.0,6462852297787138048,2016-05-03 08:45:03,78.538414,17.44754,Hyderabad,Telangana,F,41.0,F33-42,Huawei,P8 Lite
1308342.0,5247579237765191680,2016-05-05 09:29:48,78.51984,17.49495,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1308808.0,-7836915729198969856,2016-05-07 08:57:46,78.49220700000002,17.484567000000002,Hyderabad,Telangana,F,34.0,F33-42,Huawei,P8 Lite
1309987.0,5493291938592634880,2016-05-01 11:23:23,78.527784,17.462464999999998,Hyderabad,Telangana,M,18.0,M22-,Coolpad,5891
1313014.0,-2537179656927620608,2016-05-03 13:08:42,78.545713,17.448468,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1313841.0,-3340835122356835328,2016-05-01 14:19:22,78.57514,17.467167999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1314621.0,-6090702707636116480,2016-05-06 14:53:49,78.55714499999998,17.47479,Hyderabad,Telangana,F,19.0,F23-,Coolpad,5892
1317509.0,5856032354379291648,2016-05-03 17:26:40,78.498292,17.454058999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1317571.0,-1987153889664152064,2016-05-03 17:11:51,78.53587800000003,17.457442999999998,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1317665.0,-4199010834745130496,2016-05-04 17:41:05,78.52838,17.480638,Hyderabad,Telangana,F,28.0,F27-28,Xiaomi,MI 2S
1318616.0,-278847914351884224,2016-05-02 17:58:39,78.510469,17.449595000000002,Hyderabad,Telangana,M,20.0,M22-,Samsung,S920
1322059.0,2100399313274076672,2016-05-06 20:53:19,78.53339,17.482429,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1322973.0,3518115394168847872,2016-05-03 22:04:26,78.542936,17.466509,Hyderabad,Telangana,M,27.0,M27-28,Huawei,荣耀6
1324452.0,-8933522486089289728,2016-05-05 23:15:54,78.549621,17.464005999999998,Hyderabad,Telangana,M,41.0,M39+,Meizu,MX4 Pro
1324682.0,-3722163492869129728,2016-05-06 23:05:44,78.54966800000003,17.470982,Hyderabad,Telangana,F,26.0,F24-26,Huawei,荣耀畅玩4X
1326725.0,1389670068017011712,2016-05-03 02:34:53,78.56376800000002,17.446126999999994,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1328658.0,-8710948909468524544,2016-05-02 06:51:41,78.55359,17.446834,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1330232.0,-6278681072123844608,2016-05-04 07:27:53,78.494591,17.420045000000002,Hyderabad,Telangana,M,22.0,M22-,Samsung,Galaxy S4
1331478.0,-6925867818343672832,2016-05-05 08:56:38,78.513005,17.49099,Hyderabad,Telangana,F,25.0,F24-26,Samsung,乐檬K3
1332142.0,7189883679990043648,2016-05-03 09:12:05,78.52034,17.412634999999998,Hyderabad,Telangana,M,30.0,M29-31,Huawei,Mate 7
1332288.0,3067669970600320000,2016-05-04 09:46:44,78.50779,17.435274999999994,Hyderabad,Telangana,F,31.0,F29-32,Huawei,荣耀6 Plus
1332874.0,-7619370178456288256,2016-05-07 09:44:37,78.564852,17.440792000000002,Hyderabad,Telangana,M,54.0,M39+,Huawei,荣耀6 Plus
1333847.0,-6880965893023646720,2016-05-04 10:45:00,78.542192,17.469219,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1334725.0,8546761277897887744,2016-05-07 10:41:20,78.506935,17.415377,Hyderabad,Telangana,M,25.0,M23-26,Xiaomi,红米1S
1337010.0,6384719973750945792,2016-05-04 12:14:12,78.554962,17.45983,Hyderabad,Telangana,M,27.0,M27-28,Meizu,魅蓝
1337391.0,-8922912282939175936,2016-05-06 12:12:45,78.56001400000002,17.434755,Hyderabad,Telangana,F,34.0,F33-42,Huawei,荣耀畅玩4X
1337462.0,-9006521758210673664,2016-05-07 12:29:44,78.51069700000002,17.480704,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1337942.0,-1774704987864037888,2016-05-02 13:29:14,78.50024,17.456312999999998,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1338621.0,3175704364290256384,2016-05-05 12:58:30,78.508043,17.484712,Hyderabad,Telangana,M,28.0,M27-28,Meizu,MX4 Pro
1338896.0,5426775769028902912,2016-05-06 13:13:24,78.56533300000002,17.415176000000002,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1343413.0,-4212854704883641344,2016-05-01 17:43:35,78.57128900000002,17.485713999999998,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1343665.0,6073942491942795264,2016-05-02 17:23:53,78.51737299999998,17.458019,Hyderabad,Telangana,M,45.0,M39+,Huawei,荣耀6
1343930.0,-5109917924115829760,2016-05-04 17:10:52,78.51536800000002,17.485533,Hyderabad,Telangana,M,30.0,M29-31,Xiaomi,MI 3
1344577.0,231216193409511744,2016-05-07 17:15:47,78.510506,17.480172,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1345744.0,2995991965623924224,2016-05-06 18:04:35,78.511927,17.459035,Hyderabad,Telangana,M,29.0,M29-31,Meizu,MX4
1346991.0,-3171890392308409344,2016-05-04 19:43:04,78.492703,17.42769,Hyderabad,Telangana,M,28.0,M27-28,Samsung,Galaxy E7
1350754.0,6292233153584462848,2016-05-07 21:37:10,78.528856,17.455944,Hyderabad,Telangana,M,18.0,M22-,Huawei,荣耀6
1351335.0,-7198265851912014848,2016-05-03 22:53:07,78.54903800000002,17.44661,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1352627.0,-8064427435865010176,2016-05-01 23:19:05,78.50272100000002,17.447021,Hyderabad,Telangana,M,48.0,M39+,波导,i600
1353070.0,4372025318966628864,2016-05-03 22:58:45,78.546454,17.488082000000002,Hyderabad,Telangana,F,34.0,F33-42,Huawei,荣耀畅玩4C
1353850.0,-2895224803891930112,2016-05-07 23:21:47,78.505227,17.449322,Hyderabad,Telangana,F,27.0,F27-28,Huawei,Ascend P7
1353884.0,9166627246931191808,2016-05-07 23:42:47,78.508227,17.499869999999998,Hyderabad,Telangana,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
1354026.0,-2956874840014290944,2016-05-01 00:54:30,78.576059,17.432726000000002,Hyderabad,Telangana,M,19.0,M22-,Samsung,Galaxy S4
